KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001102001,T001102002,T001102003,T001102004,T001102005,T001102006,T001102007,T001102008,T001102009,T001102010,T001102011,T001102012,T001102013,T001102014,T001102015,T001102016,T001102017,T001102018,T001102019,T001102020,T001102021,T001102022,T001102023,T001102024,T001102025,T001102026,T001102027,T001102028,T001102029,T001102030,T001102031,T001102032,T001102033,T001102034,T001102035,T001102036,T001102037,T001102038,T001102039,T001102040,T001102041,T001102042,T001102043,T001102044,T001102045,T001102046,T001102047,T001102048,T001102049,T001102050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
5240408611,1,,5240408614,25,13,12,0,0,0,24,13,11,9,5,4,24,13,11,24,13,11,15,8,7,8,4,4,0,0,0,0,0,0,0,0,0,11,11,2,6,4,0,0,0,0,8,8,0,0,10,0,2,3
5240408614,2,5240408611,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240408623,0,,,21,12,9,0,0,0,21,12,9,10,7,3,20,11,9,19,11,8,11,5,6,2,1,1,1,0,1,0,0,0,0,0,0,10,10,3,4,2,1,0,0,0,7,7,0,0,7,0,2,3
5240408641,0,,,75,37,38,1,0,1,74,37,37,34,19,15,72,36,36,68,33,35,40,18,22,24,10,14,7,3,4,1,0,1,0,0,0,34,34,9,16,4,3,2,0,0,25,18,7,0,27,0,8,8
5240408643,0,,,91,43,48,8,4,4,83,39,44,43,23,20,81,37,44,80,36,44,40,16,24,23,11,12,8,2,6,0,0,0,0,0,0,34,34,7,10,9,5,1,2,0,27,18,9,3,28,0,7,7
5240408733,0,,,9,4,5,1,0,1,8,4,4,3,2,1,7,3,4,7,3,4,5,2,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,1,0,0,2,1,1,0,4,0,2,1
5240409032,2,5240409043,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409041,2,5240409043,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409043,1,,5240409032;5240409041,6,3,3,1,0,1,10,5,5,2,1,1,9,4,5,9,4,5,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,3,3,1,3,0,1,0,0,0,4,3,1,0,5,0,1,3
5240409323,2,5240409341,,9,6,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409341,1,,5240409323,14,7,7,0,0,0,23,13,10,13,8,5,23,13,10,23,13,10,10,5,5,7,5,2,2,2,0,0,0,0,0,0,0,5,5,0,6,2,0,1,0,0,9,8,1,0,6,0,0,2
5240409412,0,,,11,5,6,0,0,0,11,5,6,4,2,2,11,5,6,10,5,5,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,1,0,0,4,3,1,0,4,0,0,2
5240409644,2,5240409743,,93,50,43,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409712,2,5240409724,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409724,1,,5240409712,55,28,27,2,1,1,56,28,28,27,15,12,56,28,28,56,28,28,29,13,16,15,6,9,7,1,6,0,0,0,0,0,0,23,23,6,10,7,1,0,0,1,19,17,2,0,19,0,5,6
5240409741,0,,,75,33,42,11,4,7,64,29,35,36,15,21,63,29,34,63,29,34,28,14,14,14,7,7,4,2,2,0,0,0,0,0,0,26,26,3,11,5,3,2,1,1,22,17,5,3,19,0,3,4
5240409742,0,,,204,92,112,16,7,9,188,85,103,84,42,42,185,83,102,183,83,100,104,43,61,65,23,42,29,9,20,2,0,2,0,0,0,88,87,36,25,11,8,5,2,0,50,39,11,2,64,0,28,12
5240409743,1,,5240409644,82,38,44,6,2,4,168,85,83,117,60,57,168,85,83,111,56,55,51,25,26,22,10,12,7,1,6,1,0,1,24,6,18,52,52,32,16,3,0,2,0,0,21,20,1,0,39,2,24,9
5240409744,0,,,102,57,45,11,7,4,90,49,41,56,31,25,90,49,41,88,48,40,34,18,16,18,7,11,5,3,2,1,0,1,1,0,1,47,47,18,17,2,7,2,1,0,28,24,4,5,24,2,9,9
5240409811,2,5240409813,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409812,2,5240409813,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240409813,1,,5240409811;5240409812,146,71,75,7,4,3,141,69,72,54,29,25,141,69,72,138,69,69,87,40,47,46,22,24,17,8,9,1,1,0,3,2,1,70,70,29,20,16,5,1,1,0,43,37,6,3,61,0,25,15
5240500012,2,5240500021,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500013,2,5240500021,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500021,1,,5240500012;5240500013;5240500022,12,5,7,3,0,3,22,12,10,8,5,3,22,12,10,22,12,10,14,7,7,8,3,5,3,1,2,0,0,0,0,0,0,6,6,5,5,2,1,0,0,0,8,7,1,0,10,0,4,2
5240500022,2,5240500021,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500032,2,5240500041,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500041,1,,5240500032;5240500043,7,3,4,0,0,0,15,8,7,8,4,4,15,8,7,15,8,7,7,4,3,3,0,3,1,0,1,0,0,0,0,0,0,3,3,6,1,1,1,0,0,0,3,3,0,0,7,0,4,0
5240500043,2,5240500041,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500111,2,5240500112,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500112,1,,5240500111,13,8,5,2,1,1,19,12,7,8,6,2,19,12,7,19,12,7,11,6,5,8,4,4,3,1,2,0,0,0,0,0,0,4,4,2,3,1,1,0,1,0,6,4,2,0,5,0,0,2
5240500121,2,5240500124,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500124,1,,5240500121,4,2,2,0,0,0,12,6,6,2,2,0,12,6,6,12,6,6,10,4,6,5,2,3,2,0,2,1,0,1,0,0,0,2,2,0,3,2,0,0,0,0,5,4,1,0,5,0,0,2
5240500213,1,,5240500214,19,6,13,1,0,1,25,10,15,14,6,8,24,10,14,24,10,14,11,4,7,9,4,5,3,2,1,1,1,0,0,0,0,6,6,0,5,2,0,2,0,0,9,6,3,0,8,0,0,1
5240500214,2,5240500213,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500223,0,,,12,6,6,0,0,0,12,6,6,8,5,3,11,5,6,10,5,5,4,1,3,3,1,2,1,0,1,0,0,0,0,0,0,4,4,0,1,2,1,0,0,0,4,2,2,0,3,0,0,1
5240500224,0,,,13,6,7,0,0,0,13,6,7,6,3,3,13,6,7,13,6,7,7,3,4,4,2,2,1,0,1,0,0,0,0,0,0,4,4,0,1,1,2,0,0,0,4,3,1,0,4,0,0,1
5240500231,2,5240500232,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500232,1,,5240500231,24,11,13,1,1,0,29,12,17,13,5,8,28,11,17,27,11,16,16,7,9,10,5,5,1,1,0,0,0,0,0,0,0,9,9,2,3,4,1,0,1,0,9,6,3,0,10,0,2,2
5240500233,2,5240500234,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500234,1,,5240500233,8,4,4,0,0,0,13,6,7,8,3,5,12,5,7,11,5,6,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,1,0,0,0,5,4,1,0,3,0,0,2
5240500241,2,5240500242,,8,6,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500242,1,,5240500241,9,5,4,1,1,0,16,10,6,10,6,4,16,10,6,15,9,6,6,4,2,2,1,1,1,0,1,0,0,0,0,0,0,2,2,2,1,1,1,0,1,0,4,1,3,0,4,0,1,0
5240500314,2,5240500332,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500331,2,5240500332,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500332,1,,5240500314;5240500331,7,3,4,0,0,0,16,8,8,10,5,5,16,8,8,16,8,8,6,3,3,3,1,2,3,1,2,0,0,0,0,0,0,3,3,1,0,3,0,0,1,0,4,1,3,0,4,0,1,0
5240500333,2,5240500334,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500334,1,,5240500333,7,3,4,0,0,0,14,5,9,3,1,2,14,5,9,14,5,9,11,4,7,6,2,4,4,1,3,1,0,1,0,0,0,4,4,3,4,1,0,0,0,0,5,4,1,0,8,0,3,2
5240500432,2,5240500441,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500433,2,5240500441,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500441,1,,5240500432;5240500433;5240500443;5240500444,13,6,7,5,3,2,27,12,15,14,6,8,26,11,15,26,11,15,13,6,7,7,4,3,1,0,1,1,0,1,0,0,0,3,3,1,4,3,2,0,1,0,10,9,1,1,8,0,0,3
5240500443,2,5240500441,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500444,2,5240500441,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500514,2,5240500541,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500531,2,5240500533,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500532,2,5240500533,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500533,1,,5240500531;5240500532,27,15,12,2,0,2,33,20,13,15,11,4,33,20,13,33,20,13,18,9,9,10,6,4,1,1,0,0,0,0,0,0,0,12,12,1,10,2,2,0,0,0,14,13,1,0,10,0,0,6
5240500534,0,,,50,25,25,6,6,0,44,19,25,28,12,16,42,18,24,41,18,23,16,7,9,4,2,2,2,1,1,0,0,0,0,0,0,18,18,5,3,3,5,2,0,0,13,9,4,1,11,0,2,2
5240500541,1,,5240500514;5240500542,27,16,11,3,1,2,30,18,12,20,13,7,29,17,12,27,16,11,10,5,5,6,2,4,2,1,1,1,0,1,0,0,0,9,9,1,4,2,2,2,0,0,10,7,3,0,8,0,1,2
5240500542,2,5240500541,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500543,0,,,17,7,10,1,0,1,16,7,9,11,6,5,14,6,8,13,5,8,5,1,4,3,0,3,1,0,1,0,0,0,0,0,0,6,6,2,2,0,0,1,1,0,4,2,2,0,5,0,2,0
5240500544,0,,,14,8,6,0,0,0,14,8,6,2,2,0,14,8,6,14,8,6,12,6,6,2,2,0,0,0,0,0,0,0,0,0,0,8,8,3,4,1,0,0,0,0,5,5,0,0,7,0,2,4
5240500612,2,5240500613,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500613,1,,5240500612;5240500614,3,1,2,0,0,0,18,8,10,7,4,3,18,8,10,18,8,10,11,4,7,4,1,3,2,0,2,2,0,2,0,0,0,2,2,3,3,3,0,0,0,0,6,4,2,0,6,0,3,1
5240500614,2,5240500613,,12,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500623,2,5240500624,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500624,1,,5240500623,9,5,4,0,0,0,12,7,5,8,3,5,12,7,5,12,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,5,0,0,0,0,0,4,4,0,0,4,0,1,1
5240500631,0,,,11,5,6,0,0,0,11,5,6,6,3,3,11,5,6,11,5,6,5,2,3,4,1,3,2,0,2,0,0,0,0,0,0,4,4,1,0,2,1,0,0,0,3,1,2,0,3,0,1,0
5240500632,0,,,12,7,5,2,2,0,10,5,5,2,0,2,10,5,5,10,5,5,8,5,3,3,3,0,1,1,0,0,0,0,0,0,0,6,6,4,1,0,0,0,1,0,2,1,1,0,6,0,4,1
5240500633,1,,5240500634,27,15,12,0,0,0,30,16,14,12,8,4,30,16,14,30,16,14,18,8,10,8,5,3,0,0,0,0,0,0,0,0,0,14,14,9,5,2,0,1,0,0,8,7,1,0,11,0,4,5
5240500634,2,5240500633,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500641,0,,,14,6,8,1,0,1,11,5,6,4,2,2,11,5,6,11,5,6,7,3,4,5,2,3,1,0,1,0,0,0,0,0,0,10,10,6,4,0,0,0,0,0,3,3,0,0,6,0,5,1
5240500642,0,,,65,32,33,8,2,6,57,30,27,30,15,15,57,30,27,57,30,27,27,15,12,7,5,2,2,1,1,0,0,0,0,0,0,25,25,4,10,7,1,2,1,0,20,17,3,0,17,0,3,6
5240500643,2,5240500644,,15,4,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500644,1,,5240500643,52,20,32,13,5,8,53,19,34,32,12,20,51,18,33,49,18,31,21,7,14,12,4,8,8,2,6,3,1,2,0,0,0,18,18,5,6,4,3,4,1,0,18,16,2,2,14,0,4,4
5240500721,0,,,24,10,14,1,1,0,23,9,14,8,3,5,23,9,14,23,9,14,15,6,9,8,3,5,2,0,2,1,0,1,0,0,0,12,12,4,4,4,0,0,0,0,8,6,2,0,9,0,3,2
5240500722,0,,,5,0,5,0,0,0,5,0,5,5,0,5,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0
5240500723,0,,,35,14,21,0,0,0,35,14,21,24,8,16,35,14,21,35,14,21,11,6,5,8,5,3,1,1,0,0,0,0,7,0,7,25,25,18,6,0,0,1,0,0,7,5,2,0,8,11,2,3
5240500724,0,,,9,5,4,0,0,0,9,5,4,3,2,1,9,5,4,9,5,4,6,3,3,2,2,0,1,1,0,0,0,0,0,0,0,4,4,0,3,1,0,0,0,0,4,4,0,0,3,0,0,2
5240500731,2,5240500732,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500732,1,,5240500731,6,3,3,1,1,0,12,7,5,4,2,2,11,7,4,11,7,4,8,5,3,5,4,1,0,0,0,0,0,0,0,0,0,2,2,1,4,0,1,0,0,0,5,5,0,0,5,0,1,3
5240500733,0,,,43,22,21,5,3,2,38,19,19,15,8,7,37,18,19,37,18,19,23,11,12,12,6,6,2,2,0,0,0,0,0,0,0,19,19,5,7,5,1,1,0,0,14,12,2,1,14,0,3,5
5240500734,0,,,287,141,146,1,0,1,286,141,145,55,34,21,285,140,145,284,139,145,231,107,124,178,70,108,110,33,77,13,3,10,2,1,1,12,9,3,4,0,1,1,0,0,6,5,1,0,6,0,2,1
5240500741,0,,,17,9,8,1,0,1,16,9,7,8,5,3,16,9,7,16,9,7,8,4,4,3,2,1,1,1,0,0,0,0,0,0,0,7,7,3,0,2,2,0,0,0,4,3,1,0,5,0,1,0
5240500742,0,,,22,8,14,2,0,2,20,8,12,13,5,8,20,8,12,19,8,11,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,11,11,3,5,3,0,0,0,0,8,7,1,1,4,0,1,2
5240500743,2,5240500744,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500744,1,,5240500743,45,25,20,2,2,0,47,25,22,28,16,12,47,25,22,47,25,22,19,9,10,13,5,8,5,2,3,1,0,1,0,0,0,17,17,5,7,4,2,2,0,0,15,11,4,1,13,0,4,3
5240500833,2,5240500834,,8,2,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240500834,1,,5240500833,27,14,13,0,0,0,35,16,19,15,6,9,35,16,19,34,15,19,20,10,10,14,5,9,5,1,4,1,0,1,1,0,1,12,12,5,5,2,1,2,0,0,10,7,3,0,14,0,5,3
5240501021,0,,,18,12,6,0,0,0,18,12,6,12,8,4,18,12,6,18,12,6,6,4,2,4,3,1,2,1,1,0,0,0,0,0,0,7,7,1,3,1,2,0,0,0,6,4,2,0,4,0,1,0
5240501034,2,5240501044,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501044,1,,5240501034,7,3,4,0,0,0,13,6,7,7,4,3,13,6,7,13,6,7,6,2,4,4,1,3,3,1,2,0,0,0,0,0,0,3,3,2,1,3,0,0,0,0,4,2,2,0,3,0,0,0
5240501122,2,5240501123,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501123,1,,5240501122,8,5,3,0,0,0,10,6,4,2,2,0,10,6,4,10,6,4,8,4,4,3,2,1,0,0,0,0,0,0,0,0,0,4,4,2,2,0,1,0,0,0,3,3,0,0,5,0,2,2
5240501133,2,5240501134,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501134,1,,5240501133,6,4,2,0,0,0,12,7,5,6,5,1,12,7,5,12,7,5,6,2,4,3,1,2,2,1,1,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,6,5,1,0,4,0,0,2
5240501211,2,5240501233,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501233,1,,5240501211;5240501244,11,5,6,1,1,0,19,9,10,7,4,3,19,9,10,19,9,10,12,5,7,4,1,3,2,0,2,0,0,0,0,0,0,4,4,1,3,3,1,0,0,0,7,5,2,1,7,0,1,2
5240501244,2,5240501233,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501312,0,,,23,11,12,4,1,3,19,10,9,11,6,5,19,10,9,19,10,9,8,4,4,6,2,4,2,1,1,0,0,0,0,0,0,7,7,0,3,1,2,0,1,0,7,5,2,1,6,0,0,1
5240501334,0,,,20,10,10,0,0,0,20,10,10,8,3,5,20,10,10,20,10,10,12,7,5,6,4,2,2,2,0,0,0,0,0,0,0,10,10,5,2,2,0,1,0,0,5,3,2,0,9,0,5,1
5240501341,2,5240501342,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501342,1,,5240501341;5240501343;5240501344,6,4,2,0,0,0,14,8,6,5,4,1,14,8,6,14,8,6,9,4,5,5,1,4,1,0,1,1,0,1,0,0,0,3,3,1,5,1,0,0,0,0,6,5,1,0,6,0,1,2
5240501343,2,5240501342,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501344,2,5240501342,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5240501411,0,,,31,15,16,0,0,0,31,15,16,15,9,6,31,15,16,31,15,16,16,6,10,4,2,2,2,1,1,1,0,1,0,0,0,17,17,8,5,3,1,0,0,0,8,5,3,0,12,0,5,3
5240501412,0,,,38,21,17,1,1,0,37,20,17,17,11,6,37,20,17,37,20,17,20,9,11,12,6,6,1,0,1,0,0,0,0,0,0,22,22,10,8,4,0,0,0,0,12,12,0,1,14,0,6,4
